worker_id,worker_name,platform,city,delivery_type,age_group,experience_months,weekly_avg_earnings,subscription_status,risk_score,disruption_type,disruption_date,disruption_intensity,income_loss_percentage,claim_amount,claim_status,claim_approved_amount,days_worked_weekly,avg_delivery_distance_km,vehicle_type,zone_id,weather_condition,pollution_index,gps_accuracy_percent,claim_fraud_indicator,approval_date,payout_date,customer_rating,total_claims,premium_weekly,zone_safety_score
W3994,Harsh Singh,Zomato,Delhi,Food Delivery,20-25,39,9331,inactive,30,Curfew Lockdown,2026-03-08,Very High,44,4105.64,pending,0,6,3.9,Three-wheeler,Z026,Very Hazy,Very High,98.8,false,2026-03-10,,4.3,3,173,56
W3995,Divya Rao,Zomato,Delhi,Food Delivery,45-55,58,6904,suspended,44,Extreme Rain,2026-03-18,Very High,45,3106.8,rejected,0,3,3.7,Two-wheeler,Z082,Very Hot,Very High,98.8,false,2026-03-20,,4.1,3,197,67
W3996,Vinod Patel,Zomato,Mumbai,Food Delivery,20-25,58,11137,suspended,55,Extreme Conditions,2026-04-06,Low,10,1113.7,approved,1113.7,7,4.6,Bicycle,Z022,Very Hazy,Very High,97.6,false,2026-04-07,2026-04-08,4.3,5,129,55
W3997,Ritika Nair,Zomato,Hyderabad,Food Delivery,20-25,53,5626,active,32,Flooding,2026-04-10,High,33,1856.58,rejected,0,5,1.9,Three-wheeler,Z099,Rainy,Very High,98.1,false,2026-04-12,,4.7,2,172,59
W3998,Rohan Verma,Zomato,Chennai,Food Delivery,20-25,19,9282,suspended,56,Severe Waterlogging,2026-04-14,High,36,3341.52,approved,3341.52,4,2.0,Bicycle,Z075,Very Hot,High,97.6,false,2026-04-15,2026-04-16,4.5,1,175,63
W3999,Sandeep Singh,Zomato,Mumbai,Food Delivery,45-55,8,11974,suspended,36,Heavy Traffic Jam,2026-04-03,Medium,16,1915.84,rejected,0,6,4.1,Bicycle,Z093,Clear,High,97.2,false,2026-04-05,,4.4,3,125,80
W4000,Rohan Das,Zomato,Delhi,Food Delivery,20-25,6,7621,active,33,Pollution Event,2026-04-13,High,38,2895.98,approved,2895.98,6,3.6,Two-wheeler,Z027,Clear,Severe,97.6,true,2026-04-14,2026-04-15,4.2,1,139,77
W4001,Aditya Gupta,Zomato,Kolkata,Food Delivery,45-55,52,10876,active,56,Pollution Event,2026-04-06,Low,8,870.08,pending,0,5,4.0,Two-wheeler,Z066,Hazy,Severe,98.1,false,2026-04-08,,4.7,3,176,76
W4002,Divya Singh,Zomato,Kolkata,Food Delivery,25-35,48,5026,active,39,Street Closure,2026-03-24,High,31,1558.06,approved,1558.06,7,3.5,Two-wheeler,Z020,Hazy,Medium,98.2,false,2026-03-25,2026-03-26,4.3,4,185,50
W4003,Sanjay Singh,Zomato,Hyderabad,Food Delivery,25-35,34,8444,suspended,55,App Downtime,2026-03-15,High,26,2195.44,approved,2195.44,6,4.8,Three-wheeler,Z008,Hazy,Very High,99.4,false,2026-03-16,2026-03-17,4.7,1,165,55
W4004,Kavya Patel,Zomato,Bangalore,Food Delivery,45-55,40,4817,suspended,42,Pollution Crisis,2026-03-13,Low,13,626.21,approved,626.21,6,1.8,Three-wheeler,Z057,Very Hot,Very High,97.8,false,2026-03-14,2026-03-15,4.2,5,196,79
W4005,Amit Verma,Zomato,Chennai,Food Delivery,20-25,42,6662,inactive,58,Pollution Crisis,2026-04-09,Very High,48,3197.76,pending,0,5,4.3,Two-wheeler,Z007,Hazy,Very High,98.8,false,2026-04-11,,4.4,2,157,66
W4006,Richa Gupta,Zomato,Mumbai,Food Delivery,25-35,42,7823,suspended,49,Heavy Traffic Jam,2026-04-12,Low,10,782.3,pending,0,3,1.5,Three-wheeler,Z014,Very Hot,Very High,98.9,false,2026-04-14,,4.9,2,150,76
W4007,Karthik Nair,Zomato,Hyderabad,Food Delivery,25-35,16,7976,active,38,Curfew Alert,2026-03-07,High,28,2233.28,approved,2233.28,4,2.9,Two-wheeler,Z087,Very Hot,Very High,98.3,false,2026-03-08,2026-03-09,4.0,4,129,61
W4008,Manish Nair,Zomato,Mumbai,Food Delivery,20-25,52,11653,suspended,45,Heavy Rain,2026-03-05,High,36,4195.08,approved,4195.08,6,4.5,Three-wheeler,Z072,Rainy,High,98.1,false,2026-03-06,2026-03-07,4.3,3,142,61
W4009,Karthik Patel,Zomato,Pune,Food Delivery,45-55,31,6585,suspended,32,Heavy Pollution,2026-03-23,Very High,40,2634.0,pending,0,7,1.7,Two-wheeler,Z059,Stormy,Severe,98.6,false,2026-03-25,,4.3,0,159,58
W4010,Isha Nair,Zomato,Kolkata,Food Delivery,35-45,51,4863,active,48,Heavy Pollution,2026-03-26,Medium,25,1215.75,pending,0,5,4.3,Bicycle,Z043,Clear,Medium,98.9,false,2026-03-28,,5.0,5,166,58
W4011,Ananya Rao,Zomato,Pune,Food Delivery,45-55,60,5275,inactive,56,Severe Pollution,2026-04-06,Very High,43,2268.25,approved,2268.25,4,2.9,Three-wheeler,Z026,Cloudy,Severe,99.6,false,2026-04-07,2026-04-08,4.2,0,181,69
W4012,Anita Das,Zomato,Mumbai,Food Delivery,25-35,15,8330,suspended,34,Pollution Event,2026-04-14,High,27,2249.1,approved,2249.1,4,1.8,Three-wheeler,Z043,Hazy,Very High,98.5,false,2026-04-15,2026-04-16,5.0,4,194,62
W4013,Sanjay Rao,Zomato,Mumbai,Food Delivery,25-35,8,8176,inactive,43,Street Closure,2026-03-18,Medium,16,1308.16,rejected,0,3,1.5,Two-wheeler,Z013,Stormy,Severe,99.3,false,2026-03-20,,4.9,3,190,74
W4014,Sanjay Gupta,Zomato,Bangalore,Food Delivery,20-25,39,5393,suspended,43,Extreme Heat,2026-03-26,Low,10,539.3,approved,539.3,7,4.0,Two-wheeler,Z071,Very Hot,Severe,98.9,false,2026-03-27,2026-03-28,4.1,2,135,50
W4015,Arjun Desai,Zomato,Delhi,Food Delivery,20-25,33,5456,suspended,41,Severe Waterlogging,2026-03-25,Very High,42,2291.52,approved,2291.52,5,2.2,Bicycle,Z058,Very Hazy,Severe,99.3,false,2026-03-26,2026-03-27,4.8,4,112,59
W4016,Vikram Kumar,Zomato,Chennai,Food Delivery,25-35,53,7465,inactive,41,Market Strike,2026-03-28,Low,15,1119.75,pending,0,4,2.2,Bicycle,Z034,Hazy,Severe,99.0,false,2026-03-30,,5.0,2,167,65
W4017,Isha Sharma,Zomato,Delhi,Food Delivery,20-25,35,9546,suspended,46,App Issue,2026-03-22,Very High,45,4295.7,approved,4295.7,7,4.6,Three-wheeler,Z026,Hazy,Medium,97.2,false,2026-03-23,2026-03-24,4.0,4,182,55
W4018,Deepika Nair,Zomato,Pune,Food Delivery,25-35,27,5218,inactive,60,Zone Lockdown,2026-03-11,Low,14,730.52,rejected,0,4,4.1,Three-wheeler,Z080,Very Hot,Very High,99.3,false,2026-03-13,,4.1,0,106,52
W4019,Rohan Nair,Zomato,Pune,Food Delivery,35-45,45,5854,active,51,Curfew Alert,2026-04-10,Medium,16,936.64,approved,936.64,7,2.3,Three-wheeler,Z003,Cloudy,Severe,98.8,false,2026-04-11,2026-04-12,4.3,1,163,65
W4020,Richa Desai,Zomato,Mumbai,Food Delivery,35-45,15,8923,inactive,39,Heavy Pollution,2026-03-19,Low,14,1249.22,approved,1249.22,7,3.2,Three-wheeler,Z056,Very Hazy,Severe,98.4,false,2026-03-20,2026-03-21,4.9,4,107,56
W4021,Kavya Verma,Zomato,Hyderabad,Food Delivery,35-45,6,4655,active,33,App Crash,2026-03-24,Very High,49,2280.95,approved,2280.95,5,2.4,Bicycle,Z065,Very Hazy,Medium,97.5,false,2026-03-25,2026-03-26,4.9,4,173,69
W4022,Riya Das,Zomato,Hyderabad,Food Delivery,35-45,16,6417,inactive,43,Flooding Event,2026-03-27,High,31,1989.27,rejected,0,6,4.5,Two-wheeler,Z041,Very Hot,Severe,98.7,false,2026-03-29,,4.5,0,124,77
W4023,Kavya Gupta,Zomato,Kolkata,Food Delivery,25-35,53,5514,inactive,46,Curfew Lockdown,2026-03-11,Medium,25,1378.5,approved,1378.5,5,2.6,Three-wheeler,Z093,Cloudy,Severe,97.9,false,2026-03-12,2026-03-13,4.6,1,118,60
W4024,Manish Patel,Zomato,Mumbai,Food Delivery,35-45,55,9498,active,49,Flooding,2026-03-23,Medium,25,2374.5,approved,2374.5,7,1.6,Bicycle,Z095,Stormy,Low,98.6,false,2026-03-24,2026-03-25,4.8,0,119,60
W4025,Riya Rao,Zomato,Bangalore,Food Delivery,35-45,34,10659,suspended,33,Flooding,2026-03-17,High,40,4263.6,rejected,0,7,3.2,Two-wheeler,Z056,Very Hazy,High,98.2,false,2026-03-19,,4.8,0,145,72
W4026,Rohan Nair,Zomato,Bangalore,Food Delivery,35-45,24,6498,suspended,56,Heat Wave,2026-03-10,High,38,2469.24,approved,2469.24,5,2.1,Two-wheeler,Z030,Very Hazy,High,98.6,false,2026-03-11,2026-03-12,4.9,1,200,73
W4027,Riya Singh,Zomato,Delhi,Food Delivery,45-55,40,11354,active,56,Market Closure,2026-03-28,Medium,20,2270.8,pending,0,5,4.2,Bicycle,Z086,Clear,Severe,99.3,false,2026-03-30,,4.6,2,123,52
W4028,Nikhil Desai,Zomato,Chennai,Food Delivery,45-55,60,7720,inactive,42,Extreme Rain,2026-03-12,High,34,2624.8,approved,2624.8,3,1.9,Three-wheeler,Z025,Clear,Low,97.9,false,2026-03-13,2026-03-14,4.5,0,128,78
W4029,Manish Patel,Zomato,Chennai,Food Delivery,35-45,25,5131,suspended,41,App Issue,2026-03-04,High,37,1898.47,pending,0,4,3.4,Three-wheeler,Z094,Rainy,Very High,97.7,false,2026-03-06,,4.8,4,165,62
W4030,Priyanka Rao,Zomato,Delhi,Food Delivery,25-35,50,8936,active,57,Street Closure,2026-03-11,High,40,3574.4,approved,3574.4,3,3.9,Two-wheeler,Z060,Clear,Very High,99.5,false,2026-03-12,2026-03-13,4.3,1,147,66
W4031,Sanjay Verma,Zomato,Bangalore,Food Delivery,45-55,17,10801,active,60,Pollution Event,2026-03-19,Low,9,972.09,approved,972.09,4,4.8,Two-wheeler,Z073,Hazy,Low,97.3,false,2026-03-20,2026-03-21,4.2,2,185,76
W4032,Arjun Gupta,Zomato,Kolkata,Food Delivery,25-35,8,5934,active,40,Extreme Heat Wave,2026-03-20,Medium,18,1068.12,pending,0,7,3.6,Bicycle,Z035,Cloudy,Very High,98.0,false,2026-03-22,,4.8,3,135,50
W4033,Rohan Gupta,Zomato,Chennai,Food Delivery,20-25,44,11005,active,35,Pollution Event,2026-03-22,Low,13,1430.65,pending,0,7,2.7,Bicycle,Z046,Clear,Medium,97.2,false,2026-03-24,,4.7,0,189,58
W4034,Arjun Sharma,Zomato,Hyderabad,Food Delivery,25-35,36,5287,active,48,App Issue,2026-04-07,Very High,44,2326.28,approved,2326.28,4,2.4,Three-wheeler,Z050,Stormy,Severe,98.6,false,2026-04-08,2026-04-09,4.6,0,115,53
W4035,Rohan Desai,Zomato,Hyderabad,Food Delivery,35-45,15,8008,suspended,38,Severe Waterlogging,2026-03-05,Low,15,1201.2,approved,1201.2,4,4.3,Bicycle,Z055,Very Hot,Low,97.7,false,2026-03-06,2026-03-07,4.6,0,130,77
W4036,Sandeep Gupta,Zomato,Hyderabad,Food Delivery,20-25,39,4956,active,43,App Downtime,2026-03-14,Low,11,545.16,approved,545.16,6,3.6,Two-wheeler,Z099,Stormy,Severe,97.1,false,2026-03-15,2026-03-16,4.1,4,186,65
W4037,Divya Gupta,Zomato,Hyderabad,Food Delivery,45-55,8,7612,suspended,45,Severe Waterlogging,2026-03-18,Low,13,989.56,approved,989.56,4,1.6,Two-wheeler,Z004,Cloudy,Very High,99.0,true,2026-03-19,2026-03-20,4.8,2,145,66
W4038,Manoj Singh,Zomato,Chennai,Food Delivery,20-25,16,8701,suspended,49,Market Strike,2026-03-08,Very High,49,4263.49,approved,4263.49,3,2.4,Three-wheeler,Z031,Cloudy,Very High,98.0,false,2026-03-09,2026-03-10,4.0,5,164,76
W4039,Arjun Desai,Zomato,Bangalore,Food Delivery,20-25,41,7954,active,58,App Downtime,2026-04-08,Low,9,715.86,rejected,0,6,4.7,Three-wheeler,Z044,Cloudy,Low,99.4,false,2026-04-10,,4.4,1,132,60
W4040,Ritika Rao,Zomato,Hyderabad,Food Delivery,20-25,45,4796,inactive,34,Street Closure,2026-04-02,High,37,1774.52,approved,1774.52,7,2.8,Two-wheeler,Z061,Stormy,Severe,98.4,false,2026-04-03,2026-04-04,4.5,2,145,66
W4041,Ananya Sharma,Zomato,Mumbai,Food Delivery,25-35,55,10512,inactive,41,Street Strike,2026-04-07,Medium,22,2312.64,approved,2312.64,6,3.8,Bicycle,Z055,Clear,Low,98.2,false,2026-04-08,2026-04-09,4.5,2,145,60
W4042,Vinod Das,Zomato,Delhi,Food Delivery,20-25,34,7678,active,57,Street Strike,2026-03-01,Medium,24,1842.72,rejected,0,5,1.6,Bicycle,Z017,Rainy,Severe,97.8,false,2026-03-03,,4.4,4,198,75
W4043,Amit Das,Zomato,Kolkata,Food Delivery,45-55,20,5261,suspended,46,Curfew Alert,2026-04-10,Low,15,789.15,pending,0,7,3.3,Bicycle,Z023,Clear,High,97.3,false,2026-04-12,,5.0,0,172,61
W4044,Rohan Das,Zomato,Delhi,Food Delivery,35-45,28,8632,active,39,Market Strike,2026-03-30,Low,10,863.2,approved,863.2,5,1.9,Three-wheeler,Z044,Clear,Severe,97.1,false,2026-03-31,2026-04-01,4.1,2,169,72
W4045,Rohan Sharma,Zomato,Kolkata,Food Delivery,20-25,53,4998,inactive,33,Zone Lockdown,2026-03-07,Low,15,749.7,pending,0,4,3.6,Bicycle,Z051,Clear,High,98.6,false,2026-03-09,,4.7,0,195,74
W4046,Isha Verma,Zomato,Kolkata,Food Delivery,25-35,60,11279,active,42,Heavy Rain,2026-04-05,Low,10,1127.9,pending,0,6,4.8,Two-wheeler,Z069,Very Hazy,High,98.2,false,2026-04-07,,4.7,2,151,63
W4047,Deepika Sharma,Zomato,Pune,Food Delivery,20-25,14,10181,suspended,42,Flash Flood,2026-03-25,High,26,2647.06,approved,2647.06,3,3.7,Three-wheeler,Z071,Cloudy,Severe,99.4,false,2026-03-26,2026-03-27,4.6,2,170,71
W4048,Anjali Singh,Zomato,Delhi,Food Delivery,20-25,33,11567,suspended,36,Street Strike,2026-04-09,Medium,16,1850.72,pending,0,6,2.4,Bicycle,Z029,Rainy,Severe,98.2,false,2026-04-11,,4.2,3,163,64
W4049,Neha Sharma,Zomato,Delhi,Food Delivery,35-45,17,9285,active,37,Extreme Rain,2026-03-27,High,38,3528.3,pending,0,5,3.9,Bicycle,Z064,Hazy,Low,97.9,false,2026-03-29,,4.5,1,150,61
W4050,Sandeep Rao,Zomato,Kolkata,Food Delivery,25-35,24,7258,suspended,35,Extreme Rain,2026-03-10,Low,11,798.38,approved,798.38,7,2.0,Two-wheeler,Z036,Very Hot,Medium,97.6,false,2026-03-11,2026-03-12,4.2,0,123,67
W4051,Priyanka Verma,Zomato,Bangalore,Food Delivery,20-25,12,8123,active,54,Pollution Event,2026-03-05,Very High,48,3899.04,approved,3899.04,5,3.3,Three-wheeler,Z071,Very Hot,Medium,99.5,false,2026-03-06,2026-03-07,4.3,2,124,56
W4052,Sandeep Singh,Zomato,Delhi,Food Delivery,45-55,10,4964,inactive,36,Zone Lockdown,2026-03-28,Low,15,744.6,approved,744.6,4,4.7,Bicycle,Z070,Very Hazy,Severe,99.5,false,2026-03-29,2026-03-30,4.0,0,159,61
W4053,Neha Sharma,Zomato,Pune,Food Delivery,20-25,29,10590,suspended,60,Heavy Traffic Jam,2026-04-06,Very High,40,4236.0,approved,4236.0,6,1.9,Bicycle,Z009,Hazy,Severe,97.7,false,2026-04-07,2026-04-08,4.8,3,164,66
W4054,Vishal Kumar,Zomato,Pune,Food Delivery,45-55,53,4561,inactive,38,Heavy Downpour,2026-03-25,Very High,48,2189.28,approved,2189.28,4,2.7,Bicycle,Z063,Cloudy,Very High,99.7,false,2026-03-26,2026-03-27,5.0,4,199,64
W4055,Isha Patel,Zomato,Hyderabad,Food Delivery,20-25,50,7835,active,46,Curfew Enforcement,2026-03-30,High,36,2820.6,approved,2820.6,5,1.8,Bicycle,Z058,Very Hazy,Very High,97.6,false,2026-03-31,2026-04-01,4.9,2,197,64
W4056,Priyanka Patel,Zomato,Chennai,Food Delivery,20-25,19,7126,inactive,59,Curfew Lockdown,2026-04-05,Low,13,926.38,approved,926.38,4,2.1,Three-wheeler,Z064,Hazy,Severe,99.8,false,2026-04-06,2026-04-07,4.3,4,185,76
W4057,Naveen Gupta,Zomato,Hyderabad,Food Delivery,20-25,25,6003,active,55,Heavy Rain,2026-03-11,High,33,1980.99,approved,1980.99,7,3.6,Two-wheeler,Z092,Clear,Very High,99.2,false,2026-03-12,2026-03-13,4.9,2,103,54
W4058,Harsh Singh,Zomato,Hyderabad,Food Delivery,35-45,43,11348,active,58,Extreme Conditions,2026-04-03,Very High,48,5447.04,rejected,0,6,4.2,Two-wheeler,Z033,Very Hazy,Low,99.6,false,2026-04-05,,4.4,5,101,52
W4059,Deepika Desai,Zomato,Mumbai,Food Delivery,20-25,46,5335,suspended,54,Extreme Heat Wave,2026-04-13,Medium,20,1067.0,approved,1067.0,6,2.5,Three-wheeler,Z010,Very Hot,Severe,98.0,false,2026-04-14,2026-04-15,4.1,4,112,70
W4060,Manish Rao,Zomato,Bangalore,Food Delivery,35-45,31,5737,active,49,Curfew Alert,2026-03-22,Low,15,860.55,rejected,0,6,4.4,Three-wheeler,Z040,Cloudy,Low,97.2,false,2026-03-24,,4.0,1,190,74
W4061,Kavya Rao,Zomato,Kolkata,Food Delivery,25-35,51,8857,active,46,Heavy Pollution,2026-04-11,Very High,41,3631.37,approved,3631.37,3,2.7,Bicycle,Z046,Hazy,Low,98.9,false,2026-04-12,2026-04-13,4.4,0,137,74
W4062,Richa Nair,Zomato,Kolkata,Food Delivery,20-25,44,10977,inactive,34,Local Strike,2026-03-07,Very High,49,5378.73,approved,5378.73,3,3.1,Three-wheeler,Z058,Stormy,Severe,98.3,false,2026-03-08,2026-03-09,4.9,2,177,80
W4063,Riya Kumar,Zomato,Chennai,Food Delivery,45-55,37,8894,suspended,49,App Issue,2026-03-18,High,33,2935.02,approved,2935.02,3,3.8,Bicycle,Z062,Stormy,Low,97.6,false,2026-03-19,2026-03-20,4.4,5,165,65
W4064,Vishal Verma,Zomato,Mumbai,Food Delivery,35-45,19,11561,suspended,31,Severe Waterlogging,2026-03-15,Low,11,1271.71,approved,1271.71,7,3.2,Three-wheeler,Z024,Clear,Very High,97.8,false,2026-03-16,2026-03-17,4.9,1,141,54
W4065,Anjali Singh,Zomato,Bangalore,Food Delivery,20-25,13,4700,inactive,59,Market Strike,2026-04-05,Low,15,705.0,approved,705.0,5,3.4,Two-wheeler,Z015,Very Hazy,Medium,99.6,false,2026-04-06,2026-04-07,4.2,5,180,66
W4066,Nikita Patel,Zomato,Kolkata,Food Delivery,20-25,46,9504,suspended,49,Extreme Conditions,2026-03-20,Medium,19,1805.76,approved,1805.76,5,2.7,Bicycle,Z073,Very Hazy,Severe,97.2,false,2026-03-21,2026-03-22,5.0,0,199,51
W4067,Pooja Kumar,Zomato,Bangalore,Food Delivery,35-45,34,7126,suspended,40,Heavy Downpour,2026-04-02,Very High,45,3206.7,rejected,0,3,2.4,Two-wheeler,Z099,Hazy,High,98.9,false,2026-04-04,,4.8,3,103,50
W4068,Ritika Verma,Zomato,Delhi,Food Delivery,35-45,40,11018,inactive,49,Curfew Alert,2026-03-05,Medium,16,1762.88,approved,1762.88,6,3.7,Bicycle,Z068,Stormy,Medium,98.1,false,2026-03-06,2026-03-07,4.2,3,171,80
W4069,Isha Sharma,Zomato,Bangalore,Food Delivery,20-25,39,9658,active,39,Severe Pollution,2026-03-31,Medium,15,1448.7,rejected,0,3,1.9,Two-wheeler,Z042,Cloudy,Medium,99.0,false,2026-04-02,,4.3,5,128,67
W4070,Vinod Verma,Zomato,Delhi,Food Delivery,45-55,53,10829,suspended,34,Zone Lockdown,2026-04-15,Low,13,1407.77,approved,1407.77,5,4.0,Three-wheeler,Z047,Very Hot,Severe,97.8,false,2026-04-16,2026-04-17,4.8,3,118,74
W4071,Vinod Singh,Zomato,Mumbai,Food Delivery,35-45,9,5386,active,56,Zone Lockdown,2026-03-12,Very High,45,2423.7,approved,2423.7,6,2.3,Two-wheeler,Z073,Stormy,Very High,98.5,false,2026-03-13,2026-03-14,4.2,3,146,55
W4072,Riya Verma,Zomato,Delhi,Food Delivery,25-35,8,8704,inactive,44,Local Strike,2026-03-21,Low,9,783.36,pending,0,4,2.2,Three-wheeler,Z039,Clear,Very High,98.1,false,2026-03-23,,5.0,2,128,55
W4073,Anita Das,Zomato,Pune,Food Delivery,45-55,49,8727,inactive,59,Heavy Downpour,2026-03-18,Medium,18,1570.86,rejected,0,3,2.5,Bicycle,Z044,Hazy,Low,97.6,false,2026-03-20,,5.0,4,132,80
W4074,Vishal Das,Zomato,Mumbai,Food Delivery,25-35,29,10163,suspended,57,Local Strike,2026-04-10,High,36,3658.68,rejected,0,6,3.8,Three-wheeler,Z004,Clear,Severe,98.3,false,2026-04-12,,4.7,4,179,67
W4075,Arjun Kumar,Zomato,Mumbai,Food Delivery,20-25,40,5340,suspended,40,Heavy Traffic Jam,2026-03-02,High,30,1602.0,pending,0,5,4.7,Bicycle,Z030,Cloudy,Low,98.6,false,2026-03-04,,4.0,4,108,71
W4076,Amit Nair,Zomato,Chennai,Food Delivery,45-55,25,7256,inactive,37,Extreme Heat Wave,2026-03-31,Medium,22,1596.32,approved,1596.32,7,2.3,Two-wheeler,Z074,Clear,Low,98.2,false,2026-04-01,2026-04-02,4.6,5,113,63
W4077,Neha Patel,Zomato,Bangalore,Food Delivery,35-45,48,5762,suspended,55,Heavy Downpour,2026-03-31,Medium,22,1267.64,rejected,0,3,4.4,Three-wheeler,Z089,Rainy,Low,99.0,false,2026-04-02,,4.8,1,145,72
W4078,Karthik Singh,Zomato,Mumbai,Food Delivery,25-35,9,8659,active,37,Street Strike,2026-03-13,Medium,19,1645.21,rejected,0,4,2.1,Three-wheeler,Z019,Hazy,Low,99.4,true,2026-03-15,,4.7,3,135,75
W4079,Arjun Rao,Zomato,Delhi,Food Delivery,45-55,21,8998,active,54,Extreme Heat,2026-03-14,Very High,47,4229.06,approved,4229.06,6,3.0,Bicycle,Z094,Very Hazy,Low,99.0,true,2026-03-15,2026-03-16,5.0,5,174,61
W4080,Aditya Kumar,Zomato,Bangalore,Food Delivery,35-45,6,9099,suspended,39,Curfew Alert,2026-03-29,Low,8,727.92,approved,727.92,4,3.1,Bicycle,Z064,Very Hazy,Severe,98.6,false,2026-03-30,2026-03-31,4.9,3,186,65
W4081,Naveen Singh,Zomato,Chennai,Food Delivery,20-25,14,7000,suspended,36,Zone Lockdown,2026-04-02,Very High,46,3220.0,approved,3220.0,4,3.8,Bicycle,Z061,Very Hot,Medium,97.1,false,2026-04-03,2026-04-04,4.7,3,116,64
W4082,Sanjay Gupta,Zomato,Mumbai,Food Delivery,20-25,54,6125,active,55,Extreme Heat,2026-03-16,Very High,40,2450.0,rejected,0,7,2.1,Three-wheeler,Z037,Very Hot,Medium,97.5,false,2026-03-18,,4.1,2,138,62
W4083,Riya Desai,Zomato,Kolkata,Food Delivery,25-35,30,7868,suspended,33,Street Strike,2026-03-31,Very High,49,3855.32,rejected,0,4,4.9,Two-wheeler,Z024,Stormy,High,99.9,false,2026-04-02,,4.8,4,171,58
W4084,Pooja Desai,Zomato,Chennai,Food Delivery,35-45,34,5372,suspended,57,Pollution Crisis,2026-04-01,High,37,1987.64,pending,0,5,4.2,Three-wheeler,Z082,Very Hot,High,98.9,false,2026-04-03,,4.2,5,102,69
W4085,Rohan Nair,Zomato,Hyderabad,Food Delivery,35-45,26,4927,suspended,42,Zone Lockdown,2026-03-19,Low,11,541.97,approved,541.97,5,3.8,Bicycle,Z021,Very Hot,High,99.0,false,2026-03-20,2026-03-21,4.5,5,172,60
W4086,Karthik Singh,Zomato,Kolkata,Food Delivery,45-55,14,9739,suspended,35,Curfew Enforcement,2026-03-07,Very High,40,3895.6,approved,3895.6,7,4.4,Two-wheeler,Z042,Clear,Very High,98.3,false,2026-03-08,2026-03-09,4.6,3,170,73
W4087,Vikram Desai,Zomato,Chennai,Food Delivery,25-35,13,6995,suspended,32,Flooding,2026-03-17,Very High,49,3427.55,approved,3427.55,6,1.6,Bicycle,Z003,Cloudy,Medium,99.4,false,2026-03-18,2026-03-19,4.9,0,140,64
W4088,Rohan Kumar,Zomato,Delhi,Food Delivery,20-25,28,6258,inactive,34,Pollution Spike,2026-03-13,Very High,43,2690.94,pending,0,5,4.1,Bicycle,Z006,Hazy,Medium,98.1,false,2026-03-15,,4.4,3,147,59
W4089,Kavya Singh,Zomato,Mumbai,Food Delivery,45-55,9,10936,inactive,47,Extreme Conditions,2026-03-09,Low,9,984.24,rejected,0,6,2.5,Bicycle,Z096,Stormy,Severe,98.7,false,2026-03-11,,4.4,2,117,58
W4090,Priyanka Rao,Zomato,Chennai,Food Delivery,25-35,45,8153,suspended,56,Flooding Event,2026-03-23,Very High,41,3342.73,approved,3342.73,4,3.8,Two-wheeler,Z066,Very Hot,High,97.7,false,2026-03-24,2026-03-25,4.7,4,103,50
W4091,Deepika Das,Zomato,Delhi,Food Delivery,25-35,47,9109,inactive,51,Flash Flood,2026-03-03,High,26,2368.34,approved,2368.34,5,3.4,Bicycle,Z009,Very Hot,Medium,99.5,false,2026-03-04,2026-03-05,4.0,3,192,60
W4092,Manish Nair,Zomato,Hyderabad,Food Delivery,20-25,23,5292,inactive,45,Extreme Heat Wave,2026-03-09,High,31,1640.52,approved,1640.52,3,2.8,Bicycle,Z078,Very Hot,Very High,99.6,false,2026-03-10,2026-03-11,4.1,1,196,65
W4093,Isha Kumar,Zomato,Bangalore,Food Delivery,45-55,8,8465,active,39,Curfew Enforcement,2026-03-21,Very High,47,3978.55,approved,3978.55,7,2.6,Bicycle,Z073,Very Hazy,Low,98.9,false,2026-03-22,2026-03-23,4.7,3,132,68
W4094,Isha Verma,Zomato,Delhi,Food Delivery,25-35,37,11732,active,52,Curfew Lockdown,2026-03-24,High,31,3636.92,approved,3636.92,6,2.9,Three-wheeler,Z008,Hazy,Medium,99.8,false,2026-03-25,2026-03-26,4.5,3,155,73
W4095,Divya Singh,Zomato,Kolkata,Food Delivery,20-25,32,5740,active,31,Flooding Event,2026-03-18,Medium,24,1377.6,pending,0,3,2.2,Two-wheeler,Z006,Clear,Very High,97.4,false,2026-03-20,,4.9,2,161,60
W4096,Arjun Patel,Zomato,Bangalore,Food Delivery,35-45,24,8851,active,33,Heavy Pollution,2026-03-12,Medium,24,2124.24,approved,2124.24,3,4.6,Two-wheeler,Z013,Very Hot,Severe,98.1,true,2026-03-13,2026-03-14,4.4,2,144,76
W4097,Neha Nair,Zomato,Delhi,Food Delivery,25-35,58,6874,suspended,47,Pollution Spike,2026-03-28,Low,8,549.92,approved,549.92,5,4.7,Two-wheeler,Z015,Hazy,Medium,98.3,false,2026-03-29,2026-03-30,4.7,2,127,66
W4098,Isha Patel,Zomato,Pune,Food Delivery,35-45,31,6162,inactive,47,Heavy Pollution,2026-03-09,Low,9,554.58,approved,554.58,3,3.2,Bicycle,Z091,Very Hazy,Medium,97.2,false,2026-03-10,2026-03-11,4.0,3,161,78
W4099,Kavya Desai,Zomato,Delhi,Food Delivery,25-35,19,11059,suspended,40,Pollution Spike,2026-03-24,Very High,43,4755.37,approved,4755.37,7,2.6,Two-wheeler,Z016,Clear,Severe,99.4,false,2026-03-25,2026-03-26,4.7,2,143,55
